,Age,Gender,Profession,Income,Job_Sat
3448,59,Female,Manual_Labor,9527.87484,2
3449,56,Male,Unemployed,4972.073641,0
3450,51,Female,Finance,501993.2657,0
3451,21,Female,Manual_Labor,12159.31975,1
3452,37,Female,Office_Job,53071.59323,2
3453,52,Female,Office_Job,50342.53056,1
3454,51,Male,Manual_Labor,19810.74902,1
3455,51,Male,Manual_Labor,18566.86549,3
3456,57,Female,Office_Job,53206.04615,5
3457,31,Female,Unemployed,7163.317495,2
3458,52,Male,Manual_Labor,16979.22528,3
3459,23,Male,Office_Job,50836.48428,4
3460,46,Male,Office_Job,35202.76617,1
3461,25,Male,Office_Job,59510.31226,5
3462,19,Female,Unemployed,0,1
3463,58,Female,Office_Job,42944.35391,3
3464,33,Male,Manual_Labor,14729.77392,2
3465,22,Female,Office_Job,59617.6237,4
3466,39,Female,Unemployed,4644.061453,4
3467,39,Male,Office_Job,49099.60353,5
3468,41,Male,Office_Job,58683.49254,2
3469,42,Female,RichDaddy,1000453.215,1
3470,29,Male,Unemployed,3082.540213,3
3471,25,Female,Unemployed,1622.840422,4
3472,47,Female,Unemployed,0,2
3473,30,Female,Manual_Labor,12449.62255,2
3474,23,Male,Unemployed,6797.973811,2
3475,59,Female,Unemployed,6532.031443,5
3476,39,Male,Office_Job,52740.30452,0
3477,39,Male,Unemployed,5799.793022,3
3478,31,Male,Office_Job,50394.4197,4
3479,27,Female,Manual_Labor,11735.17878,0
3480,59,Female,Office_Job,51751.92096,5
3481,26,Male,Unemployed,4106.176594,3
3482,35,Female,Unemployed,4168.980494,2
3483,53,Male,Office_Job,48243.16731,1
3484,33,Female,Unemployed,0,3
3485,29,Female,Manual_Labor,13120.70388,0
3486,60,Female,Unemployed,0,0
3487,47,Female,Manual_Labor,12640.76342,5
3488,54,Female,Office_Job,54230.88601,1
3489,52,Female,Manual_Labor,17513.85587,0
3490,21,Female,Office_Job,58872.83244,3
3491,50,Male,Manual_Labor,12222.71264,3
3492,57,Female,Manual_Labor,14884.77755,2
3493,22,Male,Office_Job,48264.58433,3
3494,32,Female,Office_Job,58814.67935,4
3495,46,Female,Unemployed,2736.387947,3
3496,54,Female,Manual_Labor,18307.21645,4
3497,39,Male,Office_Job,60810.44125,4
3498,29,Female,Manual_Labor,3772.010315,2
3499,60,Female,Unemployed,11642.41283,0
3500,39,Female,Unemployed,1473.970341,0
3501,40,Female,Manual_Labor,9844.636903,2
3502,38,Female,Manual_Labor,12578.65149,0
3503,39,Female,Office_Job,49340.16953,4
3504,37,Female,Manual_Labor,9279.907861,3
3505,51,Male,Office_Job,52930.93321,4
3506,21,Male,Office_Job,51401.99351,0
3507,51,Female,Office_Job,58377.73038,0
3508,55,Male,Manual_Labor,16542.77877,5
3509,31,Male,Unemployed,6808.872277,1
3510,44,Male,Manual_Labor,20830.19825,1
3511,53,Female,Office_Job,54315.54288,1
3512,23,Female,Manual_Labor,9976.184904,2
3513,42,Female,Finance,504281.395,2
3514,20,Female,Manual_Labor,15172.13091,2
3515,51,Female,Manual_Labor,11382.95099,4
3516,38,Female,Office_Job,46418.73628,0
3517,30,Female,Unemployed,0,1
3518,27,Male,Unemployed,7578.872228,1
3519,60,Female,Manual_Labor,10198.31291,3
3520,24,Female,Office_Job,44582.85203,3
3521,57,Male,Manual_Labor,13669.79936,4
3522,35,Male,Office_Job,38419.65024,5
3523,28,Female,Unemployed,0,1
3524,30,Male,Office_Job,53604.2996,0
3525,26,Male,Unemployed,0,0
3526,28,Female,Manual_Labor,4368.117833,1
3527,38,Female,Manual_Labor,11733.99386,3
3528,52,Female,Office_Job,47302.93936,5
3529,56,Male,Office_Job,53467.21609,3
3530,56,Male,Office_Job,52144.77225,3
3531,43,Female,Manual_Labor,18318.96704,2
3532,24,Female,Manual_Labor,12741.28977,0
3533,33,Female,Office_Job,53666.07667,4
3534,60,Male,Manual_Labor,12679.48568,4
3535,25,Male,Office_Job,50523.10742,3
3536,21,Male,Manual_Labor,18543.72481,2
3537,22,Male,Manual_Labor,21837.71315,0
3538,49,Female,Unemployed,2527.962443,0
3539,47,Female,Office_Job,53362.99507,3
3540,43,Male,Finance,495869.4184,5
3541,52,Female,Unemployed,8509.032405,3
3542,20,Male,Unemployed,0,4
3543,42,Male,Finance,501841.5403,0
3544,40,Female,Office_Job,40783.08304,2
3545,49,Male,Office_Job,47522.98062,2
3546,46,Female,Unemployed,8864.695508,5
3547,53,Male,Manual_Labor,17997.03133,2
3548,48,Male,Office_Job,46938.92661,5
3549,43,Male,Manual_Labor,16907.31393,2
3550,38,Female,Manual_Labor,14933.7567,5
3551,24,Male,Office_Job,45781.67993,0
3552,54,Female,Unemployed,3070.839374,2
3553,25,Female,Unemployed,0,1
3554,55,Male,Office_Job,48287.88324,2
3555,43,Male,Office_Job,55788.23513,1
3556,46,Female,Office_Job,53133.58294,4
3557,24,Male,Manual_Labor,20807.39541,2
3558,35,Male,Unemployed,602.8741261,4
3559,57,Male,Manual_Labor,7369.383918,0
3560,26,Male,Finance,499609.2119,1
3561,40,Female,Manual_Labor,11476.35357,1
3562,35,Male,Manual_Labor,15111.39193,2
3563,36,Female,Unemployed,0,5
3564,36,Female,Unemployed,3416.214224,1
3565,29,Female,Office_Job,46747.04306,1
3566,48,Male,Unemployed,3592.048692,4
3567,33,Female,Manual_Labor,17073.85225,3
3568,19,Female,RichDaddy,1000682.357,5
3569,44,Male,Office_Job,39731.17873,2
3570,22,Male,Unemployed,6104.537668,2
3571,18,Male,Unemployed,5225.972627,5
3572,60,Male,Office_Job,49329.78828,5
3573,41,Male,Manual_Labor,18769.29546,5
3574,27,Female,Office_Job,48399.80296,2
3575,24,Male,Office_Job,48324.21103,0
3576,35,Female,Office_Job,48330.41805,4
3577,22,Male,Finance,498044.8893,4
3578,56,Male,Manual_Labor,5862.307793,1
3579,39,Female,Unemployed,5793.181116,5
3580,47,Female,Unemployed,1228.749908,5
3581,58,Male,Manual_Labor,14275.477,3
3582,43,Male,Finance,503673.1073,1
3583,40,Male,Office_Job,52098.00673,5
3584,31,Female,Manual_Labor,22270.38114,4
3585,33,Female,Office_Job,53611.25681,1
3586,32,Male,Office_Job,63957.70275,1
3587,48,Male,Office_Job,56960.1637,0
3588,60,Male,Unemployed,0,0
3589,44,Female,Office_Job,50688.42492,5
3590,57,Female,Office_Job,54554.67732,3
3591,36,Male,Manual_Labor,16171.81087,3
3592,44,Female,Manual_Labor,12266.49288,1
3593,30,Male,Office_Job,46370.28512,5
3594,53,Female,Office_Job,54502.93271,0
3595,60,Female,Finance,493056.4751,2
3596,54,Female,Finance,495001.7393,4
3597,36,Female,Office_Job,39874.50169,0
3598,21,Female,Manual_Labor,10847.89797,5
3599,26,Male,Unemployed,3542.027479,0
3600,40,Female,Manual_Labor,17003.8284,5
3601,39,Male,Manual_Labor,3678.700569,0
3602,57,Male,Office_Job,47232.64733,5
3603,53,Female,Manual_Labor,24039.34131,4
3604,25,Male,Office_Job,46316.19435,2
3605,57,Male,Office_Job,48383.90752,5
3606,38,Male,Office_Job,48383.58855,4
3607,51,Female,RichDaddy,1010703.611,4
3608,22,Female,Office_Job,50259.66275,4
3609,36,Female,Unemployed,6195.586112,2
3610,55,Female,Unemployed,0,4
3611,33,Male,Manual_Labor,16562.44502,0
3612,50,Female,Unemployed,5623.164094,1
3613,57,Female,Unemployed,2159.35373,1
3614,42,Female,Manual_Labor,14122.48217,0
3615,19,Female,Unemployed,0,4
3616,22,Female,Office_Job,47523.60795,5
3617,30,Male,Unemployed,0,1
3618,34,Male,Office_Job,47510.34148,4
3619,20,Male,Office_Job,42584.37421,0
3620,41,Female,Office_Job,51050.3745,4
3621,44,Female,Office_Job,55309.48259,4
3622,55,Female,Manual_Labor,15517.16972,2
3623,22,Female,Manual_Labor,18941.61717,0
3624,43,Female,Office_Job,50223.00798,0
3625,54,Male,Office_Job,45112.52882,4
3626,56,Male,Office_Job,52487.97755,4
3627,39,Female,Manual_Labor,15574.54957,2
3628,29,Male,Manual_Labor,20658.01657,3
3629,50,Male,Manual_Labor,19552.94937,2
3630,27,Female,Office_Job,48495.04435,0
3631,54,Male,Unemployed,0,3
3632,45,Male,Manual_Labor,11601.22064,2
3633,35,Male,Office_Job,54085.67823,1
3634,27,Female,Unemployed,0,4
3635,26,Male,Office_Job,51619.8732,3
3636,49,Female,Manual_Labor,14810.78963,4
3637,18,Male,Manual_Labor,23549.54906,2
3638,33,Female,Manual_Labor,11289.02881,4
3639,34,Male,Unemployed,0,5
3640,20,Female,Manual_Labor,8139.322576,3
3641,21,Male,Finance,499002.9735,4
3642,22,Male,Office_Job,48814.00965,3
3643,44,Female,Manual_Labor,23805.97068,5
3644,48,Male,Finance,506543.6479,3
3645,38,Female,Manual_Labor,18914.80651,3
3646,54,Female,Unemployed,0,5
3647,50,Male,Finance,490993.5135,0
3648,56,Male,Office_Job,38331.2979,4
3649,54,Female,Manual_Labor,14794.9781,2
3650,35,Male,Manual_Labor,18396.98032,1
3651,37,Female,Unemployed,1269.627548,4
3652,32,Female,Unemployed,5067.213378,5
3653,22,Male,Office_Job,53603.37458,2
3654,30,Female,Manual_Labor,14180.56915,1
3655,28,Male,Manual_Labor,13337.25319,5
3656,48,Female,Office_Job,53787.03674,4
3657,41,Female,Finance,504090.8069,1
3658,25,Male,Manual_Labor,15351.33389,0
3659,42,Female,Manual_Labor,15356.09574,5
3660,51,Male,Manual_Labor,10064.19266,5
3661,51,Female,Office_Job,50023.05075,5
3662,49,Male,Office_Job,46553.41361,2
3663,39,Female,Finance,496622.4343,1
3664,36,Female,Unemployed,1946.884927,4
3665,43,Female,Unemployed,8503.430761,4
3666,43,Female,Manual_Labor,9198.179104,1
3667,60,Female,Office_Job,44683.44815,1
3668,48,Male,Finance,501402.2792,4
3669,37,Male,Unemployed,0,2
3670,50,Male,Unemployed,5012.591594,1
3671,32,Male,Manual_Labor,12185.72666,2
3672,48,Male,Manual_Labor,15741.36827,5
3673,27,Female,Manual_Labor,16962.51804,2
3674,28,Male,Office_Job,63428.14154,3
3675,32,Male,Unemployed,2637.164778,5
3676,21,Female,Manual_Labor,11949.64395,1
3677,55,Male,Manual_Labor,13675.81028,1
3678,52,Male,Manual_Labor,21199.83602,5
3679,39,Male,RichDaddy,995001.7771,4
3680,36,Female,Office_Job,45601.67151,0
3681,55,Male,Office_Job,49426.39824,0
3682,22,Female,Manual_Labor,6725.42427,2
3683,19,Male,Finance,507509.6329,5
3684,19,Female,Office_Job,54465.0058,1
3685,55,Male,Unemployed,0,4
3686,49,Female,Unemployed,0,4
3687,32,Male,Unemployed,0,1
3688,36,Male,RichDaddy,994456.77,4
3689,18,Male,Unemployed,3405.801406,2
3690,22,Male,Unemployed,7640.722994,3
3691,60,Female,Manual_Labor,19840.25814,3
3692,58,Female,Office_Job,53915.22114,5
3693,39,Female,Unemployed,4185.073061,1
3694,34,Male,Manual_Labor,6944.260001,5
3695,30,Male,Unemployed,0,3
3696,48,Female,Unemployed,799.6298012,1
3697,41,Male,Office_Job,49092.90537,2
3698,47,Male,Office_Job,51991.3929,0
3699,35,Female,Unemployed,0,1
3700,33,Male,Office_Job,48819.77639,4
3701,36,Male,Office_Job,52989.65661,3
3702,36,Female,Manual_Labor,12499.98955,1
3703,41,Female,Office_Job,47687.82922,3
3704,59,Female,RichDaddy,995273.6353,4
3705,32,Male,Manual_Labor,28675.45389,5
3706,36,Female,Unemployed,1631.452099,1
3707,44,Male,Manual_Labor,12594.54941,0
3708,27,Female,Finance,497115.3378,5
3709,23,Female,Office_Job,54684.51642,1
3710,37,Male,Unemployed,6825.241779,0
3711,57,Male,Office_Job,54643.06725,5
3712,55,Female,Manual_Labor,20945.87785,3
3713,60,Female,Office_Job,57045.58983,0
3714,26,Male,Manual_Labor,13838.82452,3
3715,59,Female,Manual_Labor,10448.46221,3
3716,24,Female,Manual_Labor,19573.61286,3
3717,38,Female,Unemployed,0,0
3718,22,Female,Manual_Labor,18055.32552,3
3719,50,Male,Office_Job,44036.97161,3
3720,43,Male,RichDaddy,1002984.432,5
3721,56,Female,Unemployed,5417.989776,0
3722,21,Female,Unemployed,0,5
3723,24,Male,Unemployed,0,3
3724,41,Male,Manual_Labor,12468.36212,1
3725,33,Female,Unemployed,476.1115899,3
3726,36,Female,Unemployed,0,2
3727,20,Male,Office_Job,40712.12282,1
3728,23,Male,Unemployed,0,1
3729,42,Female,Manual_Labor,17350.9927,1
3730,56,Female,Office_Job,55341.68749,2
3731,58,Female,Unemployed,0,4
3732,27,Female,Office_Job,50443.84898,3
3733,19,Male,Unemployed,480.5366971,4
3734,24,Female,Office_Job,48527.37932,5
3735,59,Male,Unemployed,2236.955266,1
3736,56,Male,Manual_Labor,14996.0751,5
3737,19,Male,Unemployed,0,0
3738,49,Male,Manual_Labor,8767.898873,4
3739,48,Male,Office_Job,50336.22185,0
3740,43,Male,Unemployed,0,0
3741,54,Male,RichDaddy,998322.604,4
3742,28,Male,Manual_Labor,10104.93784,1
3743,18,Female,Finance,500388.4111,3
3744,32,Female,Manual_Labor,13899.8491,1
3745,23,Female,Unemployed,5909.105432,3
3746,28,Male,Manual_Labor,7405.338545,2
3747,44,Male,Unemployed,4839.703256,2
3748,45,Female,Finance,502475.6436,3
3749,52,Female,Office_Job,49222.21146,0
3750,21,Male,Manual_Labor,12208.88446,4
3751,40,Female,Unemployed,2787.635807,1
3752,56,Female,Office_Job,56831.23875,4
3753,23,Female,Manual_Labor,16023.57832,3
3754,48,Male,Unemployed,6589.021713,5
3755,54,Male,Office_Job,48589.87172,3
3756,32,Male,Unemployed,1981.283899,0
3757,49,Male,Finance,498848.8186,3
3758,46,Male,Unemployed,5779.783298,3
3759,40,Female,Manual_Labor,14870.71981,5
3760,52,Female,Unemployed,4490.263898,5
3761,18,Male,Manual_Labor,13000.88129,2
3762,29,Male,Office_Job,45971.92907,4
3763,43,Female,Finance,502762.0326,4
3764,24,Male,Manual_Labor,28282.65649,1
3765,23,Male,Manual_Labor,15025.49362,3
3766,37,Male,Unemployed,10987.53473,3
3767,20,Male,Unemployed,2035.017286,3
3768,46,Male,Manual_Labor,15123.44053,0
3769,26,Female,Office_Job,51008.71098,4
3770,49,Female,Office_Job,50377.06902,2
3771,44,Female,RichDaddy,995770.0622,3
3772,52,Female,Office_Job,57677.58049,5
3773,54,Female,Office_Job,57379.30833,0
3774,21,Male,Finance,496810.668,2
3775,28,Male,Office_Job,51275.19026,3
3776,25,Male,Manual_Labor,14306.18958,4
3777,47,Male,Office_Job,42979.90792,2
3778,35,Female,Manual_Labor,15835.54207,4
3779,60,Female,Unemployed,0,3
3780,30,Female,RichDaddy,1010378.621,5
3781,46,Female,Office_Job,53259.54493,1
3782,25,Female,Unemployed,0,1
3783,35,Male,Office_Job,52298.74397,4
3784,51,Female,Finance,512073.9253,2
3785,31,Female,Unemployed,0,2
3786,25,Male,Office_Job,40041.9547,1
3787,31,Female,Manual_Labor,27418.48631,4
3788,60,Female,Manual_Labor,12451.55274,4
3789,29,Female,Manual_Labor,17995.41264,1
3790,18,Female,Manual_Labor,18904.35509,2
3791,39,Female,Manual_Labor,7658.554232,0
3792,39,Male,Unemployed,0,0
3793,18,Female,Unemployed,3704.813027,4
3794,18,Female,Office_Job,48647.94391,4
3795,48,Male,Unemployed,0,5
3796,32,Female,Unemployed,0,2
3797,42,Female,Manual_Labor,10065.47939,2
3798,59,Female,Manual_Labor,13694.64299,1
3799,56,Male,Unemployed,1724.907857,5
3800,39,Female,Unemployed,4617.013808,1
3801,50,Female,Manual_Labor,16300.33762,5
3802,60,Female,Unemployed,0,1
3803,53,Female,Manual_Labor,12290.36539,5
3804,59,Male,Manual_Labor,15433.39366,0
3805,19,Male,Office_Job,46492.74853,4
3806,52,Male,Office_Job,36832.30023,1
3807,37,Male,Unemployed,0,2
3808,41,Female,Manual_Labor,22144.19952,5
3809,55,Male,Unemployed,10575.15613,0
3810,56,Male,Unemployed,0,5
3811,31,Female,Manual_Labor,11611.76141,2
3812,35,Male,Office_Job,50391.19064,3
3813,53,Female,Manual_Labor,23017.11822,0
3814,35,Female,Unemployed,0,5
3815,30,Female,Office_Job,47810.91664,0
3816,24,Male,Unemployed,1183.859489,4
3817,56,Female,Unemployed,0,0
3818,48,Male,Finance,496042.2101,1
3819,27,Male,Manual_Labor,15592.63504,2
3820,38,Female,Office_Job,45111.7764,3
3821,59,Female,Manual_Labor,14408.5854,2
3822,44,Female,Office_Job,49890.89298,3
3823,20,Female,Office_Job,54085.89437,1
3824,25,Female,Finance,501256.3985,3
3825,60,Female,Unemployed,0,4
3826,30,Female,Unemployed,0,2
3827,49,Female,Manual_Labor,8648.76022,3
3828,56,Male,Office_Job,46531.61185,5
3829,29,Male,Finance,504229.2445,2
3830,36,Male,Manual_Labor,18035.93949,1
3831,60,Female,Unemployed,5264.961063,4
3832,49,Female,Office_Job,52717.79767,2
3833,45,Male,Manual_Labor,12440.43899,3
3834,60,Female,Manual_Labor,19589.17626,1
3835,23,Male,Unemployed,0,0
3836,28,Female,Unemployed,4692.11864,4
3837,21,Female,Unemployed,0,0
3838,57,Male,Office_Job,49533.7123,4
3839,33,Male,Office_Job,54906.88854,1
3840,54,Female,Unemployed,5739.341031,3
3841,46,Male,Manual_Labor,16952.17119,3
3842,50,Female,Finance,506360.6522,5
3843,47,Female,Manual_Labor,1405.280507,3
3844,30,Male,Office_Job,45152.90143,0
3845,43,Female,Unemployed,0,3
3846,25,Female,Unemployed,666.3316692,3
3847,48,Male,Unemployed,0,3
3848,32,Male,Manual_Labor,16327.79844,0
3849,34,Female,Unemployed,0,0
3850,39,Male,Office_Job,50200.82935,1
3851,43,Female,Office_Job,62110.68045,0
3852,43,Male,Office_Job,46236.92377,4
3853,40,Female,Unemployed,0,3
3854,18,Female,Office_Job,53626.76833,3
3855,35,Male,Unemployed,0,2
3856,21,Female,Unemployed,0,4
3857,19,Female,Office_Job,47209.46692,1
3858,52,Female,Manual_Labor,11338.7101,3
3859,39,Female,Unemployed,4819.225526,0
3860,20,Male,Manual_Labor,10308.69898,2
3861,57,Male,Manual_Labor,6705.422952,3
3862,51,Female,Unemployed,6551.494251,3
3863,23,Female,Office_Job,49011.30303,5
3864,54,Female,Finance,502883.6265,4
3865,60,Male,Manual_Labor,18174.37793,5
3866,30,Female,Unemployed,15814.21388,1
3867,25,Female,Office_Job,51061.826,1
3868,18,Female,Unemployed,4199.510735,5
3869,46,Female,Manual_Labor,14814.05735,4
3870,30,Female,Manual_Labor,11589.48715,2
3871,24,Male,Office_Job,41363.01288,1
3872,51,Male,Manual_Labor,17383.33337,5
3873,49,Female,RichDaddy,1000833.851,5
3874,49,Male,Office_Job,50259.44667,4
3875,23,Male,Manual_Labor,14849.67704,3
3876,31,Male,Manual_Labor,20524.06648,3
3877,35,Male,Office_Job,47022.03992,5
3878,36,Male,Office_Job,54406.24181,1
3879,52,Male,Manual_Labor,18864.54827,0
3880,25,Male,Manual_Labor,14977.69405,3
3881,36,Female,Manual_Labor,17954.78209,1
3882,49,Male,Unemployed,0,2
3883,36,Male,Manual_Labor,9687.09773,0
3884,53,Female,Unemployed,7628.002721,4
3885,22,Male,Office_Job,45222.94105,0
3886,26,Male,RichDaddy,1002968.239,0
3887,30,Male,Unemployed,0,0
3888,28,Male,Unemployed,2244.7596,5
3889,54,Female,Manual_Labor,17593.64717,2
3890,60,Male,Office_Job,48133.84733,1
3891,50,Female,Office_Job,54595.38207,1
3892,20,Female,Unemployed,3711.918726,4
3893,39,Female,Manual_Labor,11229.93356,5
3894,20,Female,Office_Job,43848.47237,5
3895,34,Male,Office_Job,49719.45761,5
3896,26,Male,Unemployed,12981.38949,4
3897,30,Male,Manual_Labor,14935.20458,4
3898,46,Male,Office_Job,55226.81607,1
3899,59,Male,Unemployed,2075.932098,4
3900,25,Female,Finance,499805.3576,0
3901,43,Male,Unemployed,1733.684919,3
3902,47,Male,Manual_Labor,15473.83212,4
3903,38,Male,Office_Job,43018.49894,3
3904,55,Male,Office_Job,57797.4856,1
3905,36,Male,Manual_Labor,23547.53956,2
3906,39,Female,Unemployed,2174.27163,5
3907,60,Female,Finance,492500.4475,4
3908,34,Male,Manual_Labor,10574.00141,3
3909,41,Female,Unemployed,0,3
3910,47,Female,Unemployed,0,0
3911,44,Female,Office_Job,45652.47412,3
3912,22,Male,Office_Job,51777.20811,3
3913,30,Male,Manual_Labor,23452.2038,0
3914,26,Male,Office_Job,43117.71976,3
3915,43,Female,Unemployed,8999.062121,3
3916,56,Female,Office_Job,40291.83689,0
3917,21,Female,Finance,499890.926,1
3918,47,Female,Office_Job,48457.85412,0
3919,24,Male,Manual_Labor,13126.09098,0
3920,35,Male,Unemployed,0,4
3921,51,Male,Office_Job,50160.66561,0
3922,23,Female,Unemployed,0,1
3923,45,Female,Unemployed,0,2
3924,50,Female,Unemployed,0,2
3925,42,Male,Manual_Labor,19799.0344,2
3926,37,Female,Manual_Labor,18378.75808,1
3927,27,Female,Manual_Labor,11108.51779,1
3928,47,Female,Unemployed,0,5
3929,46,Male,Office_Job,46492.48805,3
3930,30,Female,Unemployed,3116.26596,0
3931,60,Male,Office_Job,52442.75271,4
3932,21,Male,Office_Job,44324.74938,0
3933,23,Male,Unemployed,0,5
3934,48,Female,Office_Job,50781.87987,1
3935,34,Male,RichDaddy,1010947.336,2
3936,34,Male,Office_Job,44559.24952,4
3937,49,Female,Office_Job,40652.91743,3
3938,40,Female,Manual_Labor,18093.00524,3
3939,28,Male,Office_Job,48163.55512,1
3940,26,Female,Unemployed,0,0
3941,32,Female,Finance,504771.5326,4
3942,45,Male,Manual_Labor,14286.05654,5
3943,26,Female,Office_Job,53429.86429,5
3944,30,Male,Office_Job,53555.30326,0
3945,31,Male,Manual_Labor,13566.75831,2
3946,19,Male,Office_Job,55515.60978,0
3947,39,Female,Office_Job,55490.25601,1
3948,19,Male,Manual_Labor,4088.558674,3
3949,52,Male,Manual_Labor,14981.88349,1
3950,37,Male,Manual_Labor,19108.0138,5
3951,45,Female,Manual_Labor,10848.047,0
3952,43,Male,Unemployed,0,1
3953,51,Male,Manual_Labor,17027.01144,1
3954,32,Male,Office_Job,48033.75633,3
3955,59,Male,Unemployed,0,2
3956,21,Male,Manual_Labor,14763.17863,2
3957,59,Male,Unemployed,0,5
3958,33,Male,Unemployed,0,0
3959,33,Female,Finance,502158.9417,2
3960,59,Female,Unemployed,0,1
3961,28,Male,Unemployed,0,3
3962,43,Male,Unemployed,0,1
3963,34,Female,Finance,491460.0124,2
3964,21,Male,Finance,498010.0127,1
3965,36,Female,Manual_Labor,20468.02804,4
3966,55,Male,Unemployed,0,4
