,Age,Gender,GotPowers,SuperSerum,GotMutation
28777,11,Male,1,0,0
28778,46,Female,0,1,0
28779,37,Male,1,0,0
28780,28,Male,0,0,0
28781,28,Male,1,0,0
28782,26,Male,1,0,0
28783,12,Female,1,0,0
28784,12,Male,1,0,0
28785,28,Female,1,1,0
28786,15,Male,0,0,0
28787,24,Male,1,1,0
28788,18,Male,1,1,0
28789,28,Male,1,0,0
28790,25,Female,1,1,0
28791,18,Male,1,0,0
28792,2,Male,1,1,0
28793,32,Male,1,0,0
28794,4,Male,1,0,0
28795,11,Male,1,0,0
28796,21,Male,1,1,0
28797,44,Female,1,0,0
28798,35,Female,1,0,0
28799,33,Male,1,1,0
28800,48,Female,1,1,0
28801,42,Male,1,0,0
28802,20,Female,1,1,0
28803,19,Female,1,1,0
28804,46,Male,1,0,0
28805,26,Female,1,1,0
28806,27,Male,1,0,0
28807,47,Male,1,1,0
28808,45,Male,1,0,0
28809,35,Male,0,0,0
28810,41,Female,1,1,0
28811,43,Male,1,0,0
28812,1,Female,1,1,0
28813,50,Male,0,0,0
28814,37,Male,1,0,0
28815,18,Male,1,1,0
28816,27,Male,1,1,0
28817,34,Male,1,1,0
28818,13,Male,1,1,0
28819,35,Male,1,0,0
28820,15,Male,1,0,0
28821,17,Female,1,0,0
28822,29,Male,1,1,0
28823,7,Male,1,0,0
28824,25,Female,1,1,0
28825,41,Male,1,0,0
28826,38,Male,0,0,0
28827,20,Male,1,1,0
28828,40,Female,1,1,0
28829,8,Male,1,0,0
28830,44,Male,1,1,0
28831,47,Female,1,1,0
28832,18,Male,1,1,0
28833,44,Male,1,0,0
28834,33,Male,1,1,0
28835,24,Male,1,1,0
28836,10,Male,1,0,0
28837,24,Male,1,1,0
28838,21,Male,0,0,0
28839,10,Female,1,1,0
28840,19,Male,1,0,0
28841,7,Male,1,1,0
28842,33,Male,1,1,0
28843,43,Female,1,1,0
28844,37,Female,1,1,0
28845,6,Male,0,1,0
28846,30,Male,1,1,0
28847,39,Male,1,0,0
28848,36,Female,1,0,0
28849,17,Male,1,0,0
28850,30,Male,1,1,0
28851,30,Female,1,1,0
28852,16,Male,1,0,0
28853,11,Male,1,1,0
28854,12,Male,1,1,0
28855,10,Female,1,1,0
28856,41,Male,1,1,0
28857,32,Female,1,0,0
28858,20,Female,1,1,0
28859,49,Female,1,1,0
28860,6,Male,1,0,0
28861,33,Female,1,1,0
28862,46,Male,1,1,0
28863,10,Male,1,1,0
28864,35,Male,1,0,0
28865,4,Male,1,0,0
28866,36,Male,1,1,0
28867,37,Male,1,1,0
28868,27,Female,1,0,0
28869,50,Male,1,1,0
28870,2,Female,1,1,0
28871,24,Female,0,0,0
28872,33,Male,1,0,0
28873,5,Female,1,1,0
28874,40,Male,1,0,0
28875,46,Male,1,1,0
28876,28,Male,1,0,0
28877,6,Male,1,1,0
28878,4,Female,1,0,0
28879,27,Female,1,1,0
28880,19,Male,1,0,0
28881,22,Male,1,1,0
28882,16,Male,1,1,0
28883,46,Female,1,0,0
28884,46,Female,1,0,0
28885,25,Male,1,1,0
28886,6,Female,1,1,0
28887,43,Male,1,0,0
28888,33,Male,1,1,0
28889,45,Female,0,0,0
28890,20,Female,1,1,1
28891,4,Male,1,0,0
28892,9,Male,1,0,0
28893,3,Female,1,1,1
28894,26,Female,1,0,0
28895,35,Male,1,0,0
28896,3,Male,1,0,0
28897,22,Male,1,1,0
28898,7,Male,1,0,0
28899,8,Female,1,0,0
28900,10,Male,1,1,0
28901,13,Female,1,0,0
28902,29,Male,1,0,0
28903,36,Male,1,1,0
28904,47,Male,1,1,0
28905,46,Female,1,1,0
28906,1,Female,1,1,0
28907,42,Male,1,0,0
28908,18,Male,1,0,0
28909,43,Male,1,0,0
28910,42,Male,1,0,0
28911,3,Male,1,1,0
28912,12,Male,1,0,0
28913,32,Male,1,1,0
28914,39,Male,1,0,0
28915,50,Male,1,1,0
28916,34,Male,1,0,0
28917,21,Male,1,0,0
28918,26,Female,1,1,0
28919,24,Male,1,1,0
28920,11,Male,1,1,0
28921,11,Male,1,0,0
28922,21,Male,1,0,0
28923,25,Male,1,0,0
28924,49,Female,1,0,0
28925,38,Male,1,0,0
28926,50,Male,1,0,0
28927,50,Male,1,1,0
28928,27,Female,0,0,0
28929,6,Male,1,0,0
28930,21,Female,1,0,0
28931,22,Male,0,1,0
28932,35,Male,1,1,0
28933,1,Male,1,0,0
28934,38,Male,1,1,0
28935,24,Male,1,0,0
28936,45,Male,1,0,0
28937,20,Male,1,0,0
28938,20,Male,1,1,0
28939,27,Male,1,0,0
28940,39,Male,1,0,0
28941,14,Female,1,1,0
28942,23,Male,1,0,0
28943,40,Male,0,1,0
28944,3,Female,0,1,0
28945,21,Female,1,0,0
28946,20,Male,1,0,0
28947,44,Male,1,1,0
28948,2,Female,1,0,0
28949,24,Male,0,1,0
28950,28,Male,1,1,0
28951,33,Male,1,1,0
28952,8,Female,1,1,0
28953,42,Male,1,1,0
28954,9,Male,1,1,0
28955,35,Female,1,0,0
28956,35,Female,1,1,0
28957,13,Male,0,0,0
28958,30,Male,1,0,0
28959,20,Female,1,0,0
28960,37,Male,1,0,0
28961,33,Male,1,0,0
28962,32,Male,1,0,0
28963,24,Female,1,1,0
28964,24,Male,1,0,0
28965,31,Male,0,1,0
28966,11,Male,1,0,0
28967,26,Male,1,1,0
28968,29,Female,1,0,0
28969,17,Female,1,1,0
28970,36,Male,1,0,0
28971,12,Male,1,1,0
28972,4,Male,1,0,0
28973,35,Male,1,1,0
28974,1,Male,1,0,0
28975,25,Male,1,1,0
28976,40,Female,1,1,0
28977,6,Male,1,1,0
28978,6,Male,1,0,0
28979,1,Female,1,1,0
28980,30,Male,1,0,0
28981,43,Male,1,0,0
28982,12,Male,1,0,0
28983,14,Male,1,1,0
28984,8,Male,1,0,0
28985,18,Female,1,0,0
28986,20,Female,1,0,0
28987,3,Male,1,1,0
28988,29,Male,1,1,0
28989,47,Male,1,1,0
28990,44,Male,1,1,0
28991,36,Female,1,1,0
28992,2,Male,1,1,0
28993,14,Male,0,1,0
28994,11,Male,1,1,0
28995,33,Male,1,1,0
28996,36,Female,1,0,0
28997,45,Male,1,1,0
28998,28,Male,1,0,0
28999,11,Female,1,0,0
29000,10,Male,1,1,0
29001,15,Male,1,1,0
29002,16,Male,1,0,0
29003,20,Male,1,1,0
29004,18,Male,1,1,0
29005,36,Male,1,1,0
29006,15,Female,0,0,0
29007,42,Female,1,0,0
29008,12,Female,0,1,0
29009,30,Male,1,0,0
29010,9,Male,1,1,0
29011,49,Female,1,0,0
29012,5,Female,1,0,0
29013,30,Female,1,1,0
29014,42,Male,1,0,0
29015,38,Female,1,1,0
29016,12,Female,1,0,0
29017,4,Female,1,1,0
29018,37,Male,1,1,0
29019,36,Female,1,0,0
29020,39,Male,1,0,0
29021,39,Male,1,0,0
29022,36,Male,1,0,0
29023,26,Male,1,1,0
29024,43,Male,1,1,0
29025,48,Female,1,0,0
29026,17,Male,1,1,0
29027,15,Male,1,1,0
29028,10,Male,1,1,0
29029,3,Male,1,1,0
29030,14,Male,1,0,0
29031,6,Male,1,1,0
29032,11,Male,1,1,0
29033,49,Female,1,0,0
29034,11,Female,1,0,0
29035,1,Male,1,0,0
29036,19,Male,1,1,0
29037,41,Female,0,0,0
29038,8,Male,1,0,0
29039,12,Female,0,0,0
29040,38,Female,1,1,0
29041,43,Male,0,1,0
29042,15,Male,1,1,0
29043,22,Male,1,0,0
29044,10,Male,1,0,0
29045,19,Female,1,0,0
29046,24,Female,1,1,0
29047,36,Female,1,0,0
29048,29,Female,1,1,0
29049,25,Female,1,0,0
29050,16,Male,1,0,0
29051,35,Male,1,1,0
29052,31,Male,1,0,0
29053,31,Male,1,1,0
29054,6,Female,1,1,0
29055,24,Male,1,0,0
29056,25,Female,1,1,0
29057,16,Female,1,1,0
29058,49,Female,1,0,0
29059,47,Male,1,0,0
29060,4,Male,1,0,0
29061,25,Female,1,0,0
29062,45,Male,1,1,0
29063,45,Female,1,1,0
29064,41,Male,1,0,0
29065,42,Male,1,0,0
29066,16,Male,1,0,0
29067,1,Female,1,0,0
29068,43,Male,1,1,0
29069,47,Male,1,0,0
29070,40,Male,1,1,0
29071,20,Female,1,0,0
29072,12,Male,1,1,0
29073,25,Male,1,1,0
29074,41,Male,1,0,0
29075,1,Male,1,0,0
29076,28,Female,1,1,0
29077,19,Male,1,0,0
29078,12,Female,1,1,0
29079,12,Female,1,0,0
29080,26,Male,1,1,0
29081,14,Male,1,1,0
29082,10,Male,1,0,0
29083,9,Male,1,0,0
29084,24,Male,1,1,0
29085,24,Male,1,1,0
29086,12,Female,0,0,0
29087,29,Male,0,1,0
29088,24,Male,1,0,0
29089,47,Male,1,0,0
29090,6,Male,1,0,0
29091,49,Male,1,1,0
29092,29,Male,1,0,0
29093,39,Female,1,1,0
29094,29,Female,1,1,0
29095,35,Male,0,1,0
29096,39,Male,1,1,0
29097,7,Male,1,1,0
29098,28,Male,1,0,0
29099,42,Male,1,0,0
29100,13,Male,1,0,0
29101,6,Male,1,1,0
29102,12,Female,0,0,0
29103,43,Male,1,1,0
29104,39,Male,1,0,0
29105,17,Male,1,1,0
29106,5,Female,0,0,0
29107,43,Female,1,0,0
29108,35,Female,1,1,0
29109,31,Male,1,0,0
29110,23,Female,1,0,0
29111,31,Male,1,0,0
29112,23,Female,1,1,0
29113,30,Male,1,1,0
29114,39,Female,1,1,0
29115,18,Female,1,1,0
29116,32,Male,1,1,0
29117,6,Male,1,1,0
29118,13,Female,1,0,0
29119,42,Female,1,0,0
29120,47,Male,1,1,0
29121,3,Male,1,0,0
29122,33,Female,1,0,0
29123,13,Male,1,0,0
29124,50,Male,1,1,0
29125,19,Male,1,0,0
29126,47,Male,1,0,0
29127,22,Male,1,0,0
29128,15,Male,1,1,0
29129,49,Female,1,0,0
29130,2,Male,1,1,0
29131,15,Male,1,1,0
29132,23,Male,1,0,0
29133,33,Male,1,0,0
29134,1,Male,1,0,0
29135,47,Male,0,1,0
29136,43,Male,1,0,0
29137,15,Male,1,0,0
29138,32,Male,1,1,0
29139,33,Male,1,0,0
29140,5,Female,1,1,0
29141,50,Male,1,1,0
29142,5,Male,1,0,0
29143,21,Male,1,1,0
29144,13,Male,1,0,0
29145,1,Male,1,1,0
29146,38,Male,1,0,0
29147,25,Male,1,0,0
29148,23,Male,1,1,0
29149,24,Male,1,1,0
29150,31,Male,1,0,0
29151,29,Male,1,1,0
29152,40,Female,1,0,0
29153,8,Male,1,0,0
29154,30,Male,1,0,0
29155,29,Male,1,0,0
29156,34,Male,1,0,0
29157,34,Male,1,0,0
29158,40,Male,1,1,0
29159,6,Female,1,0,0
29160,15,Female,0,1,0
29161,40,Female,1,1,0
29162,41,Female,0,0,0
29163,4,Male,1,1,0
29164,41,Male,1,1,0
29165,24,Male,0,0,0
29166,9,Female,1,0,0
29167,12,Male,1,1,0
29168,11,Male,1,1,0
29169,22,Male,1,1,0
29170,46,Male,1,0,0
29171,43,Male,1,1,0
29172,27,Female,1,1,0
29173,13,Male,1,1,0
29174,17,Male,1,1,0
29175,2,Male,1,0,0
29176,5,Male,1,0,0
29177,37,Female,1,0,0
29178,46,Male,1,1,0
29179,15,Female,0,0,0
29180,7,Female,1,0,0
29181,7,Male,1,1,0
29182,23,Male,1,1,0
29183,28,Male,0,0,0
29184,15,Male,1,1,0
29185,41,Female,1,0,0
29186,10,Male,1,0,0
29187,11,Male,1,1,0
29188,13,Male,1,1,0
29189,27,Male,1,0,0
29190,22,Male,1,1,0
29191,47,Male,1,0,0
29192,11,Male,1,0,0
29193,38,Female,1,1,0
29194,24,Female,1,1,1
29195,43,Male,1,1,0
29196,38,Male,1,1,0
29197,6,Male,1,0,0
29198,5,Male,1,1,0
29199,39,Male,1,0,0
29200,46,Male,1,1,0
29201,22,Male,1,0,0
29202,40,Female,1,1,0
29203,14,Male,1,0,0
29204,49,Male,1,1,0
29205,26,Male,1,0,0
29206,47,Male,1,1,0
29207,16,Male,1,1,0
29208,8,Male,1,0,0
29209,3,Male,1,0,0
29210,26,Female,1,0,0
29211,34,Male,1,0,0
29212,24,Male,1,1,0
29213,38,Female,0,0,0
29214,26,Male,1,1,0
29215,35,Male,1,1,0
29216,4,Male,0,1,0
29217,19,Male,1,0,0
29218,7,Male,1,0,0
29219,38,Male,1,1,0
29220,50,Female,1,0,0
29221,42,Female,1,0,0
29222,22,Male,1,0,0
29223,16,Male,1,0,0
29224,49,Female,0,1,0
29225,23,Male,1,1,0
29226,24,Male,1,0,0
29227,34,Male,1,1,0
29228,47,Female,1,1,0
29229,33,Female,1,0,0
29230,1,Male,1,1,0
29231,14,Male,1,1,0
29232,24,Male,1,0,0
29233,22,Male,1,1,0
29234,21,Male,1,1,0
29235,20,Male,1,0,0
29236,9,Male,1,0,0
29237,47,Male,1,1,0
29238,31,Male,0,0,0
29239,42,Male,0,0,0
29240,34,Male,1,1,0
29241,8,Male,1,0,0
29242,11,Female,1,1,0
29243,33,Male,1,0,0
29244,1,Female,0,0,0
29245,36,Male,1,0,0
29246,43,Male,1,0,0
29247,1,Male,1,1,0
29248,22,Male,1,0,0
29249,25,Male,0,0,0
29250,8,Male,1,1,0
29251,30,Female,1,0,0
29252,30,Male,1,0,0
29253,46,Male,1,0,0
29254,6,Male,0,0,0
29255,10,Female,1,0,0
29256,24,Female,1,1,0
29257,38,Male,1,0,0
29258,27,Female,1,0,0
29259,16,Female,1,1,0
29260,18,Female,1,0,0
29261,8,Male,1,0,0
29262,2,Male,1,1,0
29263,19,Male,1,1,0
29264,48,Male,1,0,0
29265,36,Female,0,0,0
29266,34,Female,1,0,0
29267,25,Male,0,0,0
29268,27,Male,0,1,0
29269,39,Female,0,1,0
29270,5,Male,0,1,0
29271,32,Male,1,1,0
29272,1,Male,1,1,0
29273,47,Male,1,1,0
29274,46,Male,1,1,0
29275,17,Male,1,1,0
29276,36,Male,1,0,0
29277,24,Male,1,1,0
29278,44,Male,1,1,0
29279,24,Female,1,1,1
29280,5,Male,1,1,0
29281,7,Male,1,0,0
29282,17,Male,0,1,0
29283,50,Male,1,1,0
29284,43,Male,1,1,0
29285,32,Male,1,1,0
29286,33,Male,1,0,0
29287,31,Male,1,1,0
29288,33,Male,1,1,0
29289,13,Female,0,0,0
29290,5,Male,1,1,0
29291,35,Female,1,1,0
29292,27,Male,1,0,0
29293,25,Male,1,1,0
29294,6,Male,1,1,0
29295,3,Female,1,0,0
29296,18,Male,1,1,0
29297,43,Male,1,1,0
29298,4,Female,1,1,1
29299,24,Female,1,0,0
29300,8,Male,1,0,0
29301,26,Male,1,0,0
29302,16,Male,1,0,0
29303,15,Male,1,1,0
29304,3,Male,0,0,0
29305,1,Male,1,1,0
29306,12,Female,1,1,0
29307,7,Male,1,0,0
29308,29,Male,1,0,0
29309,12,Female,1,1,0
29310,34,Male,0,0,0
29311,5,Female,1,0,0
29312,10,Male,1,0,0
29313,26,Male,1,0,0
29314,2,Male,1,1,0
29315,32,Male,1,1,0
29316,16,Male,1,1,0
29317,13,Male,1,0,0
29318,34,Male,1,0,0
29319,9,Male,1,1,0
29320,41,Male,1,0,0
29321,18,Female,0,0,0
29322,12,Male,1,1,0
29323,40,Male,1,0,0
29324,28,Male,0,1,0
29325,32,Female,1,0,0
29326,42,Male,0,0,0
29327,4,Female,1,1,0
29328,21,Female,1,0,0
29329,47,Male,1,0,0
29330,12,Female,1,0,0
29331,33,Male,1,0,0
29332,31,Male,0,0,0
29333,46,Male,0,0,0
29334,1,Male,1,1,0
29335,29,Male,1,1,0
29336,49,Female,1,0,0
29337,23,Male,1,0,0
29338,2,Female,1,0,0
29339,25,Male,1,0,0
29340,2,Male,1,0,0
29341,49,Male,1,1,0
29342,1,Female,0,0,0
29343,49,Male,1,0,0
29344,5,Male,1,0,0
29345,45,Male,1,1,0
29346,23,Male,1,1,0
29347,16,Female,1,0,0
29348,35,Male,1,1,0
29349,37,Male,1,0,0
29350,11,Male,1,0,0
29351,47,Female,0,1,0
29352,32,Female,0,1,0
29353,23,Male,1,0,0
29354,38,Male,1,1,0
29355,39,Male,1,0,0
29356,49,Male,0,0,0
29357,37,Female,1,0,0
29358,27,Female,1,1,0
29359,14,Male,1,0,0
29360,25,Female,1,1,0
29361,46,Male,1,0,0
29362,32,Male,1,0,0
29363,4,Female,1,0,0
29364,19,Male,1,0,0
29365,25,Male,1,1,0
29366,25,Male,1,1,0
29367,16,Male,1,0,0
29368,45,Female,0,0,0
29369,34,Female,0,0,0
29370,32,Male,0,0,0
29371,24,Male,1,1,0
29372,21,Female,1,1,0
29373,19,Female,1,1,0
29374,12,Male,1,1,0
29375,12,Female,1,1,0
29376,3,Female,1,0,0
29377,39,Male,1,0,0
29378,7,Male,1,1,0
29379,28,Male,1,0,0
29380,46,Male,1,1,0
29381,2,Male,1,1,0
29382,7,Male,1,1,0
29383,18,Male,1,0,0
29384,35,Male,0,0,0
29385,36,Male,1,1,0
29386,13,Male,0,0,0
29387,6,Female,0,0,0
29388,40,Female,1,1,0
29389,18,Male,1,1,0
29390,30,Female,1,0,0
29391,25,Male,0,0,0
29392,19,Male,1,1,0
29393,1,Male,1,1,0
29394,8,Male,1,1,0
29395,37,Male,1,1,0
29396,8,Female,1,1,0
29397,42,Male,1,0,0
29398,50,Male,1,1,0
29399,34,Male,1,1,0
29400,8,Male,1,1,0
29401,15,Male,1,1,0
29402,26,Male,1,1,0
29403,30,Female,1,0,0
29404,22,Male,1,0,0
29405,48,Male,1,0,0
29406,32,Male,1,1,0
29407,48,Female,1,0,0
29408,17,Female,1,0,0
29409,23,Female,1,1,0
29410,14,Male,0,1,0
29411,34,Female,1,1,0
29412,34,Male,1,0,0
29413,32,Male,0,0,0
29414,26,Female,1,0,0
29415,19,Male,1,1,0
29416,1,Male,1,0,0
29417,29,Male,1,0,0
29418,9,Female,1,1,0
29419,44,Male,1,0,0
29420,32,Male,1,0,0
29421,25,Male,1,0,0
29422,44,Male,1,1,0
29423,10,Male,1,1,0
29424,26,Male,1,1,0
29425,17,Male,1,1,0
29426,8,Male,1,1,0
29427,15,Male,1,0,0
29428,39,Female,1,0,0
29429,9,Male,1,0,0
29430,26,Male,1,0,0
29431,7,Male,1,1,0
29432,50,Female,0,0,0
29433,8,Male,0,0,0
29434,46,Male,0,0,0
29435,21,Male,1,1,0
29436,43,Female,1,1,0
29437,28,Female,1,0,0
29438,27,Female,1,0,0
29439,37,Male,1,1,0
29440,10,Male,1,1,0
29441,7,Male,1,1,0
29442,7,Male,1,1,0
29443,7,Male,1,0,0
29444,37,Male,1,0,0
29445,22,Male,1,1,0
29446,49,Male,1,1,0
29447,47,Male,1,0,0
29448,36,Male,1,0,0
29449,21,Male,0,1,0
29450,5,Male,1,0,0
29451,1,Male,1,0,0
29452,35,Male,1,1,0
29453,30,Male,0,1,0
29454,42,Female,1,0,0
29455,30,Male,1,0,0
29456,12,Female,1,0,0
29457,47,Male,1,1,0
29458,17,Male,1,1,0
29459,19,Male,1,1,0
29460,50,Male,1,1,0
29461,24,Female,0,0,0
29462,39,Female,1,0,0
29463,7,Female,1,0,0
29464,46,Female,1,1,0
29465,35,Male,1,1,0
29466,37,Male,1,0,0
29467,32,Female,1,1,0
29468,34,Male,1,0,0
29469,35,Male,1,0,0
29470,5,Female,1,1,0
29471,21,Male,1,1,0
29472,8,Male,1,1,0
29473,4,Male,1,1,0
29474,44,Male,1,0,0
29475,7,Male,1,1,0
29476,45,Male,1,1,0
29477,39,Male,1,0,0
29478,1,Male,1,1,0
29479,9,Male,1,1,0
29480,37,Female,1,1,0
29481,15,Male,1,0,0
29482,18,Female,1,1,0
29483,40,Female,1,1,0
29484,14,Male,1,1,0
29485,7,Female,1,0,0
29486,12,Male,1,0,0
29487,40,Male,1,1,0
29488,12,Female,1,1,0
29489,6,Male,0,0,0
29490,10,Male,1,0,0
29491,22,Male,0,1,0
29492,13,Male,1,0,0
29493,29,Male,1,0,0
29494,10,Female,1,1,0
29495,21,Male,0,0,0
29496,10,Male,1,0,0
29497,23,Female,1,0,0
29498,6,Male,0,1,0
29499,7,Male,1,1,0
29500,1,Male,1,1,0
29501,50,Male,1,1,0
29502,33,Male,1,0,0
29503,32,Male,0,1,0
29504,41,Male,1,0,0
29505,42,Female,0,0,0
29506,34,Male,1,0,0
29507,4,Female,1,1,0
29508,40,Male,1,1,0
29509,7,Female,1,0,0
29510,23,Male,1,1,0
29511,10,Male,1,0,0
29512,5,Female,1,1,0
29513,46,Male,1,0,0
29514,6,Male,1,1,0
29515,38,Male,1,1,0
29516,13,Male,1,1,0
29517,17,Female,1,0,0
29518,6,Male,1,1,0
29519,38,Male,1,0,0
29520,33,Male,1,1,0
29521,21,Female,1,1,0
29522,22,Male,1,0,0
29523,32,Male,1,0,0
29524,27,Male,1,1,0
29525,29,Male,1,1,0
29526,17,Male,1,1,0
29527,14,Male,1,1,0
29528,13,Male,1,1,0
29529,35,Male,1,0,0
29530,26,Male,1,0,0
29531,1,Male,1,1,0
29532,9,Female,1,0,0
29533,11,Male,1,1,0
29534,40,Male,1,1,0
29535,11,Female,1,1,0
29536,4,Female,1,1,0
29537,11,Male,1,1,0
29538,43,Male,1,0,0
29539,21,Female,1,0,0
29540,49,Female,1,0,0
29541,15,Female,1,1,0
29542,39,Male,1,0,0
29543,31,Male,1,0,0
29544,35,Female,1,0,0
29545,24,Female,0,0,0
29546,48,Male,1,0,0
29547,43,Male,0,0,0
29548,7,Male,1,1,0
29549,32,Male,0,1,0
29550,44,Male,1,0,0
29551,16,Male,0,1,0
29552,34,Male,1,1,0
29553,22,Female,0,1,1
29554,34,Female,0,0,0
29555,31,Female,1,1,0
29556,16,Female,1,0,0
29557,7,Male,0,1,0
29558,1,Male,1,0,0
29559,15,Female,1,0,0
29560,6,Female,1,1,0
29561,40,Male,1,1,0
29562,15,Male,1,0,0
29563,12,Male,1,1,0
29564,15,Male,1,1,0
29565,13,Female,1,1,0
29566,12,Male,1,1,0
29567,16,Male,1,1,0
29568,23,Male,1,0,0
29569,50,Male,1,0,0
29570,9,Male,1,0,0
29571,34,Male,1,0,0
29572,8,Female,1,0,0
29573,1,Female,0,0,0
29574,44,Female,1,0,0
29575,45,Male,1,0,0
29576,33,Male,1,1,0
29577,18,Male,1,0,0
29578,28,Female,1,0,0
29579,16,Male,1,1,0
29580,23,Male,1,1,0
29581,7,Male,0,1,0
29582,26,Male,1,1,0
29583,47,Female,1,1,0
29584,19,Female,1,1,0
29585,33,Female,1,1,0
29586,30,Female,1,0,0
29587,41,Male,1,0,0
29588,43,Male,1,1,0
29589,41,Female,0,1,0
29590,25,Male,1,0,0
29591,4,Male,1,0,0
29592,6,Male,1,0,0
29593,49,Male,1,0,0
29594,2,Male,1,0,0
29595,4,Female,1,1,0
29596,38,Female,1,0,0
29597,44,Male,0,0,0
29598,31,Male,1,0,0
29599,47,Male,1,0,0
29600,15,Male,1,0,0
29601,49,Male,1,1,0
29602,14,Male,1,1,0
29603,50,Female,1,0,0
29604,50,Male,1,0,0
29605,35,Male,1,1,0
29606,10,Female,0,1,0
29607,24,Female,0,0,0
29608,27,Male,1,0,0
29609,3,Male,1,1,0
29610,3,Male,1,1,0
29611,25,Male,1,0,0
29612,14,Male,0,1,0
29613,50,Male,1,1,0
29614,48,Male,1,0,0
29615,36,Male,1,1,0
29616,34,Male,1,0,0
29617,38,Male,1,1,0
29618,41,Male,1,0,0
29619,21,Male,1,1,0
29620,8,Female,0,1,0
29621,40,Female,1,1,0
29622,32,Female,1,0,0
29623,7,Male,1,1,0
29624,38,Male,1,0,0
29625,20,Male,1,0,0
29626,22,Male,1,0,0
29627,37,Female,1,1,0
29628,46,Female,1,1,0
29629,24,Female,1,0,0
29630,41,Female,1,0,0
29631,19,Female,0,0,0
29632,22,Female,1,0,0
29633,25,Male,1,0,0
29634,10,Male,1,0,0
29635,12,Female,1,0,0
29636,13,Male,1,1,0
29637,16,Male,1,1,0
29638,23,Female,1,0,0
29639,14,Male,0,0,0
29640,43,Male,1,0,0
29641,27,Male,1,1,0
29642,11,Female,1,0,0
29643,50,Female,1,0,0
29644,46,Male,1,0,0
29645,49,Male,1,1,0
29646,43,Male,1,0,0
29647,40,Female,1,0,0
29648,46,Male,1,1,0
29649,1,Female,1,1,0
29650,50,Female,1,0,0
29651,36,Male,1,1,0
29652,14,Male,1,1,0
29653,22,Male,1,0,0
29654,3,Male,1,1,0
29655,7,Male,1,1,0
29656,47,Male,1,1,0
29657,13,Male,1,1,0
29658,37,Male,1,0,0
29659,5,Male,1,1,0
29660,3,Female,0,0,0
29661,2,Male,1,0,0
29662,20,Female,1,1,0
29663,22,Male,1,1,0
29664,37,Male,1,0,0
29665,3,Male,1,0,0
29666,6,Male,1,0,0
29667,4,Male,1,0,0
29668,25,Male,1,1,0
29669,34,Male,1,0,0
29670,26,Male,1,1,0
29671,41,Male,1,1,0
29672,11,Male,1,0,0
29673,40,Male,1,0,0
29674,14,Male,1,1,0
29675,42,Male,1,0,0
29676,3,Male,1,1,0
29677,34,Male,1,0,0
29678,33,Female,1,0,0
29679,26,Female,1,1,0
29680,41,Female,1,0,0
29681,43,Male,1,0,0
29682,31,Male,0,0,0
29683,4,Male,1,1,0
29684,6,Male,1,0,0
29685,5,Male,1,0,0
29686,50,Female,1,1,0
29687,17,Female,1,0,0
29688,48,Female,1,1,0
29689,20,Male,1,0,0
29690,3,Male,1,1,0
29691,37,Male,1,1,0
29692,48,Male,1,1,0
29693,6,Male,1,1,0
29694,38,Female,1,1,0
29695,10,Male,1,1,0
29696,35,Male,1,0,0
29697,43,Female,1,1,0
29698,40,Male,0,1,0
29699,23,Male,1,1,0
29700,32,Male,1,1,0
29701,46,Male,1,1,0
29702,43,Male,1,0,0
29703,15,Female,1,1,0
29704,13,Male,1,1,0
29705,40,Male,1,0,0
29706,37,Male,1,1,0
29707,9,Female,1,0,0
29708,20,Male,1,1,0
29709,41,Female,1,0,0
29710,15,Female,1,0,0
29711,47,Male,1,1,0
29712,46,Female,1,1,0
29713,17,Male,1,1,0
29714,48,Male,1,1,0
29715,46,Male,1,0,0
29716,31,Male,1,1,0
29717,50,Female,1,1,0
29718,21,Male,0,0,0
29719,45,Male,1,0,0
29720,31,Male,1,0,0
29721,4,Female,1,1,0
29722,17,Male,1,1,0
29723,28,Male,1,1,0
29724,14,Male,1,1,0
29725,33,Male,1,0,0
29726,30,Male,1,1,0
29727,13,Male,1,0,0
29728,35,Male,1,0,0
29729,45,Female,0,1,0
29730,32,Male,1,0,0
29731,10,Female,1,1,0
29732,13,Male,1,0,0
29733,14,Female,1,0,0
29734,39,Male,1,1,0
29735,1,Male,0,1,0
29736,46,Female,1,1,0
29737,17,Female,1,0,0
29738,29,Male,1,0,0
29739,39,Male,1,1,0
29740,11,Female,1,0,0
29741,20,Male,1,1,0
29742,42,Male,1,1,0
29743,21,Female,0,0,0
29744,36,Male,1,1,0
29745,48,Male,1,1,0
29746,28,Male,1,0,0
29747,47,Male,1,1,0
29748,16,Male,1,0,0
29749,28,Male,1,0,0
29750,46,Male,0,0,0
29751,35,Male,1,1,0
29752,46,Male,1,1,0
29753,41,Male,1,1,0
29754,38,Female,1,0,0
29755,47,Male,0,0,0
29756,20,Male,0,1,0
29757,47,Male,1,0,0
29758,19,Male,1,1,0
29759,49,Female,1,1,0
29760,17,Male,0,0,0
29761,46,Male,1,1,0
29762,16,Male,1,0,0
29763,16,Male,1,0,0
29764,26,Male,0,0,0
29765,25,Male,1,0,0
29766,36,Male,1,0,0
29767,41,Male,1,1,0
29768,19,Male,0,0,0
29769,4,Male,1,0,0
29770,15,Male,1,1,0
29771,7,Male,1,0,0
29772,27,Female,0,0,0
29773,4,Male,1,0,0
29774,49,Male,0,0,0
