,Date,Location,Type,Suspect_In_Custody,Weapon_Involved
1865,2022-03-21,Urban,Speeding,No,False
1866,2022-03-21,Urban,Murder,No,True
1867,2022-03-21,Suburban,Speeding,No,False
1868,2022-03-21,Suburban,Blackmail,No,False
1869,2022-03-21,Urban,Speeding,No,False
1870,2022-03-21,Urban,Murder,No,True
1871,2022-03-21,Rural,Murder,No,True
1872,2022-03-21,Suburban,Murder,No,True
1873,2022-03-21,Urban,Murder,No,True
1874,2022-03-21,Urban,Murder,No,True
1875,2022-03-21,Suburban,Theft,No,True
1876,2022-03-21,Urban,Speeding,No,False
1877,2022-03-21,Urban,Speeding,No,False
1878,2022-03-21,Urban,Speeding,No,False
1879,2022-03-21,Urban,Murder,No,True
1880,2022-03-21,Rural,Theft,No,True
1881,2022-03-21,Urban,Speeding,No,False
1882,2022-03-21,Suburban,Murder,No,True
1883,2022-03-21,Suburban,Theft,No,True
1884,2022-03-21,Urban,Theft,No,True
1885,2022-03-21,Rural,Murder,No,True
1886,2022-03-21,Rural,Jaywalking,No,False
1887,2022-03-21,Suburban,Theft,No,True
1888,2022-03-21,Urban,Speeding,No,False
1889,2022-03-21,Rural,Theft,No,True
1890,2022-03-21,Urban,Murder,No,True
1891,2022-03-21,Suburban,Theft,No,True
1892,2022-03-21,Suburban,Car theft,No,False
1893,2022-03-21,Urban,Murder,No,True
1894,2022-03-21,Suburban,Speeding,No,False
1895,2022-03-21,Suburban,Murder,No,True
1896,2022-03-21,Urban,Speeding,No,False
1897,2022-03-21,Rural,Murder,No,True
1898,2022-03-21,Rural,Theft,No,True
1899,2022-03-21,Suburban,Murder,No,True
1900,2022-03-21,Urban,Theft,No,True
1901,2022-03-21,Urban,Murder,No,True
1902,2022-03-21,Urban,Murder,No,True
1903,2022-03-21,Urban,Theft,No,True
1904,2022-03-21,Urban,Murder,No,True
1905,2022-03-21,Urban,Blackmail,No,False
1906,2022-03-21,Rural,Theft,No,True
1907,2022-03-21,Urban,Murder,No,True
1908,2022-03-21,Suburban,Theft,No,True
1909,2022-03-21,Urban,Fraud,No,False
1910,2022-03-21,Suburban,Murder,No,True
1911,2022-03-21,Rural,Theft,No,True
1912,2022-03-21,Rural,Murder,No,True
1913,2022-03-21,Urban,Murder,No,True
1914,2022-03-21,Urban,Murder,No,True
1915,2022-03-21,Urban,Car theft,No,False
1916,2022-03-21,Suburban,Speeding,No,False
1917,2022-03-21,Urban,Murder,No,True
1918,2022-03-21,Urban,Murder,No,True
1919,2022-03-21,Suburban,Speeding,No,False
1920,2022-03-21,Urban,Murder,No,True
1921,2022-03-21,Urban,Theft,No,True
1922,2022-03-21,Rural,Murder,No,True
1923,2022-03-21,Rural,Murder,No,True
1924,2022-03-21,Rural,Murder,No,True
1925,2022-03-21,Urban,Murder,No,True
1926,2022-03-21,Rural,Theft,No,True
1927,2022-03-21,Urban,Theft,No,True
1928,2022-03-21,Urban,Speeding,No,False
1929,2022-03-21,Urban,Car theft,No,False
1930,2022-03-21,Urban,Fraud,No,False
1931,2022-03-21,Urban,Theft,No,True
1932,2022-03-21,Rural,Murder,No,True
1933,2022-03-21,Rural,Murder,No,True
1934,2022-03-21,Suburban,Theft,No,True
1935,2022-03-21,Suburban,Murder,No,True
1936,2022-03-21,Suburban,Murder,No,True
1937,2022-03-21,Urban,Murder,No,True
1938,2022-03-21,Suburban,Speeding,No,False
1939,2022-03-21,Urban,Murder,No,True
1940,2022-03-21,Suburban,Murder,No,True
1941,2022-03-21,Urban,Car theft,No,False
1942,2022-03-21,Urban,Murder,No,True
1943,2022-03-21,Rural,Speeding,No,False
1944,2022-03-21,Suburban,Murder,No,True
1945,2022-03-21,Urban,Speeding,No,False
1946,2022-03-21,Suburban,Speeding,No,False
1947,2022-03-21,Rural,Speeding,No,False
1948,2022-03-21,Urban,Car theft,No,False
1949,2022-03-21,Urban,Murder,No,True
1950,2022-03-21,Urban,Speeding,No,False
1951,2022-03-21,Rural,Speeding,No,False
1952,2022-03-21,Suburban,Speeding,No,False
1953,2022-03-21,Suburban,Theft,No,True
1954,2022-03-21,Suburban,Speeding,No,False
1955,2022-03-21,Urban,Murder,No,True
1956,2022-03-21,Urban,Car theft,No,False
1957,2022-03-21,Urban,Speeding,No,False
1958,2022-03-21,Suburban,Speeding,No,False
1959,2022-03-21,Rural,Murder,No,True
1960,2022-03-21,Urban,Murder,No,True
1961,2022-03-21,Urban,Speeding,No,False
1962,2022-03-21,Urban,Speeding,No,False
1963,2022-03-21,Rural,Murder,No,True
1964,2022-03-21,Urban,Theft,No,True
1965,2022-03-21,Urban,Theft,No,True
1966,2022-03-21,Urban,Car theft,No,False
1967,2022-03-21,Urban,Murder,No,True
1968,2022-03-21,Urban,Murder,No,True
1969,2022-03-21,Suburban,Theft,No,True
1970,2022-03-21,Rural,Theft,No,True
1971,2022-03-21,Rural,Murder,No,True
1972,2022-03-21,Urban,Speeding,No,False
1973,2022-03-21,Rural,Murder,No,True
1974,2022-03-21,Rural,Murder,No,True
1975,2022-03-21,Urban,Murder,No,True
1976,2022-03-21,Suburban,Murder,No,True
1977,2022-03-21,Rural,Jaywalking,No,False
1978,2022-03-21,Suburban,Theft,No,True
1979,2022-03-21,Rural,Murder,No,True
1980,2022-03-21,Urban,Speeding,No,False
1981,2022-03-21,Suburban,Murder,No,True
1982,2022-03-21,Suburban,Murder,No,True
1983,2022-03-21,Urban,Speeding,No,False
1984,2022-03-21,Suburban,Theft,No,True
1985,2022-03-21,Urban,Theft,No,True
1986,2022-03-21,Urban,Jaywalking,No,False
1987,2022-03-21,Rural,Murder,No,True
1988,2022-03-21,Urban,Speeding,No,False
1989,2022-03-21,Urban,Theft,No,True
1990,2022-03-21,Urban,Murder,No,True
1991,2022-03-21,Suburban,Car theft,No,False
1992,2022-03-21,Rural,Murder,No,True
1993,2022-03-21,Urban,Speeding,No,False
1994,2022-03-21,Urban,Murder,No,True
1995,2022-03-21,Rural,Murder,No,True
1996,2022-03-21,Rural,Murder,No,True
1997,2022-03-21,Suburban,Murder,No,True
1998,2022-03-21,Suburban,Fraud,No,False
1999,2022-03-21,Urban,Theft,No,True
2000,2022-03-21,Suburban,Speeding,No,False
2001,2022-03-21,Suburban,Theft,No,True
2002,2022-03-21,Urban,Theft,No,True
2003,2022-03-21,Suburban,Speeding,No,False
2004,2022-03-21,Urban,Theft,No,True
2005,2022-03-21,Rural,Speeding,No,False
2006,2022-03-21,Urban,Theft,No,True
2007,2022-03-21,Urban,Murder,No,True
2008,2022-03-21,Suburban,Murder,No,True
2009,2022-03-21,Suburban,Speeding,No,False
2010,2022-03-21,Suburban,Theft,No,True
2011,2022-03-21,Suburban,Murder,No,True
2012,2022-03-21,Urban,Murder,No,True
2013,2022-03-21,Suburban,Speeding,No,False
2014,2022-03-21,Urban,Murder,No,True
2015,2022-03-21,Suburban,Car theft,No,False
2016,2022-03-21,Urban,Theft,No,True
2017,2022-03-21,Rural,Speeding,No,False
2018,2022-03-21,Urban,Speeding,No,False
2019,2022-03-21,Urban,Murder,No,True
2020,2022-03-21,Rural,Speeding,No,False
2021,2022-03-21,Urban,Theft,No,True
2022,2022-03-21,Rural,Murder,No,True
2023,2022-03-21,Suburban,Theft,No,True
2024,2022-03-21,Suburban,Speeding,No,False
2025,2022-03-21,Urban,Jaywalking,No,False
2026,2022-03-21,Rural,Speeding,No,False
2027,2022-03-21,Urban,Speeding,No,False
2028,2022-03-21,Urban,Murder,No,True
2029,2022-03-21,Urban,Murder,No,True
2030,2022-03-21,Suburban,Murder,No,True
2031,2022-03-21,Suburban,Speeding,No,False
2032,2022-03-21,Urban,Speeding,No,False
2033,2022-03-21,Urban,Speeding,No,False
2034,2022-03-21,Suburban,Theft,No,True
2035,2022-03-21,Rural,Speeding,No,False
2036,2022-03-21,Rural,Murder,No,True
2037,2022-03-21,Rural,Theft,No,True
2038,2022-03-21,Urban,Theft,No,True
2039,2022-03-21,Rural,Murder,No,True
2040,2022-03-21,Urban,Speeding,No,False
2041,2022-03-21,Urban,Murder,No,True
2042,2022-03-21,Urban,Murder,No,True
2043,2022-03-21,Suburban,Theft,No,True
2044,2022-03-21,Suburban,Murder,No,True
2045,2022-03-21,Rural,Theft,No,True
2046,2022-03-21,Suburban,Theft,No,True
2047,2022-03-21,Urban,Murder,No,True
2048,2022-03-21,Urban,Speeding,No,False
2049,2022-03-21,Urban,Theft,No,True
2050,2022-03-21,Rural,Theft,No,True
2051,2022-03-21,Urban,Murder,No,True
2052,2022-03-21,Rural,Theft,No,True
2053,2022-03-21,Urban,Murder,No,True
2054,2022-03-21,Rural,Murder,No,True
2055,2022-03-21,Suburban,Murder,No,True
2056,2022-03-21,Urban,Theft,No,True
2057,2022-03-21,Suburban,Murder,No,True
2058,2022-03-21,Urban,Speeding,No,False
2059,2022-03-21,Suburban,Murder,No,True
2060,2022-03-21,Urban,Theft,No,True
2061,2022-03-21,Suburban,Speeding,No,False
2062,2022-03-21,Rural,Speeding,No,False
2063,2022-03-21,Rural,Murder,No,True
2064,2022-03-21,Urban,Theft,No,True
2065,2022-03-21,Rural,Speeding,No,False
2066,2022-03-21,Urban,Murder,No,True
2067,2022-03-21,Urban,Speeding,No,False
2068,2022-03-21,Suburban,Speeding,No,False
2069,2022-03-21,Urban,Speeding,No,False
2070,2022-03-21,Urban,Car theft,No,False
2071,2022-03-21,Rural,Murder,No,True
2072,2022-03-21,Suburban,Theft,No,True
2073,2022-03-21,Suburban,Murder,No,True
2074,2022-03-21,Urban,Theft,No,True
2075,2022-03-21,Rural,Theft,No,True
2076,2022-03-21,Urban,Speeding,No,False
2077,2022-03-21,Urban,Murder,No,True
2078,2022-03-21,Suburban,Murder,No,True
2079,2022-03-21,Rural,Speeding,No,False
2080,2022-03-21,Rural,Murder,No,True
2081,2022-03-21,Suburban,Speeding,No,False
2082,2022-03-21,Suburban,Theft,No,True
2083,2022-03-21,Rural,Car theft,No,False
2084,2022-03-21,Urban,Theft,No,True
2085,2022-03-21,Suburban,Murder,No,True
2086,2022-03-21,Urban,Theft,No,True
2087,2022-03-21,Urban,Speeding,No,False
2088,2022-03-21,Urban,Murder,No,True
2089,2022-03-21,Urban,Murder,No,True
2090,2022-03-21,Urban,Murder,No,True
2091,2022-03-21,Suburban,Theft,No,True
2092,2022-03-21,Urban,Speeding,No,False
2093,2022-03-21,Urban,Murder,No,True
2094,2022-03-21,Rural,Theft,No,True
2095,2022-03-21,Urban,Speeding,No,False
2096,2022-03-21,Rural,Car theft,No,False
2097,2022-03-21,Urban,Murder,No,True
2098,2022-03-21,Urban,Murder,No,True
2099,2022-03-21,Suburban,Murder,No,True
2100,2022-03-21,Urban,Murder,No,True
2101,2022-03-21,Suburban,Theft,No,True
2102,2022-03-21,Urban,Murder,No,True
2103,2022-03-21,Urban,Theft,No,True
2104,2022-03-21,Urban,Theft,No,True
2105,2022-03-21,Urban,Murder,No,True
2106,2022-03-21,Rural,Jaywalking,No,False
2107,2022-03-21,Suburban,Speeding,No,False
2108,2022-03-21,Suburban,Murder,No,True
2109,2022-03-21,Urban,Murder,No,True
2110,2022-03-21,Suburban,Theft,No,True
2111,2022-03-21,Suburban,Theft,No,True
2112,2022-03-21,Urban,Murder,No,True
2113,2022-03-21,Urban,Blackmail,No,False
2114,2022-03-21,Urban,Murder,No,True
2115,2022-03-21,Rural,Speeding,No,False
2116,2022-03-21,Urban,Speeding,No,False
2117,2022-03-21,Urban,Theft,No,True
2118,2022-03-21,Rural,Speeding,No,False
2119,2022-03-21,Urban,Murder,No,True
2120,2022-03-21,Urban,Murder,No,True
2121,2022-03-21,Rural,Murder,No,True
2122,2022-03-21,Urban,Speeding,No,False
2123,2022-03-21,Urban,Theft,No,True
2124,2022-03-21,Rural,Murder,No,True
2125,2022-03-21,Suburban,Theft,No,True
2126,2022-03-21,Urban,Murder,No,True
2127,2022-03-21,Urban,Fraud,No,False
2128,2022-03-21,Urban,Murder,No,True
2129,2022-03-21,Urban,Speeding,No,False
2130,2022-03-21,Suburban,Murder,No,True
2131,2022-03-21,Rural,Speeding,No,False
2132,2022-03-21,Suburban,Theft,No,True
2133,2022-03-21,Urban,Speeding,No,False
2134,2022-03-21,Rural,Murder,No,True
2135,2022-03-21,Urban,Murder,No,True
2136,2022-03-21,Urban,Theft,No,True
2137,2022-03-21,Urban,Theft,No,True
2138,2022-03-21,Rural,Car theft,No,False
2139,2022-03-21,Suburban,Speeding,No,False
2140,2022-03-21,Urban,Murder,No,True
2141,2022-03-21,Rural,Theft,No,True
2142,2022-03-21,Suburban,Murder,No,True
2143,2022-03-21,Suburban,Murder,No,True
2144,2022-03-21,Urban,Speeding,No,False
2145,2022-03-21,Rural,Theft,No,True
2146,2022-03-21,Suburban,Theft,No,True
2147,2022-03-21,Urban,Theft,No,True
2148,2022-03-21,Urban,Speeding,No,False
2149,2022-03-21,Urban,Speeding,No,False
2150,2022-03-21,Urban,Speeding,No,False
2151,2022-03-21,Suburban,Murder,No,True
2152,2022-03-21,Urban,Speeding,No,False
2153,2022-03-21,Suburban,Theft,No,True
2154,2022-03-21,Suburban,Murder,No,True
2155,2022-03-21,Rural,Murder,No,True
2156,2022-03-21,Rural,Speeding,No,False
2157,2022-03-21,Rural,Theft,No,True
2158,2022-03-21,Urban,Theft,No,True
2159,2022-03-21,Urban,Murder,No,True
2160,2022-03-21,Urban,Theft,No,True
2161,2022-03-21,Urban,Murder,No,True
2162,2022-03-21,Suburban,Theft,No,True
2163,2022-03-21,Urban,Speeding,No,False
2164,2022-03-21,Suburban,Speeding,No,False
2165,2022-03-21,Suburban,Fraud,No,False
2166,2022-03-21,Suburban,Speeding,No,False
2167,2022-03-21,Urban,Murder,No,True
2168,2022-03-21,Urban,Murder,No,True
2169,2022-03-21,Suburban,Murder,No,True
2170,2022-03-21,Suburban,Murder,No,True
2171,2022-03-21,Urban,Murder,No,True
2172,2022-03-21,Urban,Murder,No,True
2173,2022-03-21,Urban,Speeding,No,False
2174,2022-03-21,Urban,Speeding,No,False
2175,2022-03-21,Suburban,Murder,No,True
2176,2022-03-21,Suburban,Speeding,No,False
2177,2022-03-21,Urban,Theft,No,False
2178,2022-03-21,Urban,Murder,No,True
2179,2022-03-21,Urban,Murder,No,True
2180,2022-03-21,Suburban,Car theft,No,False
2181,2022-03-21,Urban,Fraud,No,False
2182,2022-03-21,Rural,Murder,No,True
2183,2022-03-21,Suburban,Theft,No,True
2184,2022-03-21,Suburban,Car theft,No,False
2185,2022-03-21,Suburban,Murder,No,True
2186,2022-03-21,Urban,Murder,No,True
2187,2022-03-21,Suburban,Murder,No,True
2188,2022-03-21,Suburban,Car theft,No,False
2189,2022-03-21,Rural,Theft,No,True
2190,2022-03-21,Rural,Jaywalking,No,False
2191,2022-03-21,Urban,Car theft,No,False
2192,2022-03-21,Urban,Speeding,No,False
2193,2022-03-21,Suburban,Murder,No,True
2194,2022-03-21,Suburban,Murder,No,True
2195,2022-03-21,Urban,Speeding,No,False
2196,2022-03-21,Rural,Blackmail,No,False
2197,2022-03-21,Urban,Theft,No,True
2198,2022-03-21,Suburban,Murder,No,True
2199,2022-03-21,Rural,Murder,No,True
2200,2022-03-21,Rural,Theft,No,True
2201,2022-03-21,Urban,Theft,No,True
2202,2022-03-21,Rural,Speeding,No,False
2203,2022-03-21,Urban,Theft,No,True
2204,2022-03-21,Urban,Murder,No,True
2205,2022-03-21,Urban,Murder,No,True
2206,2022-03-21,Suburban,Car theft,No,False
2207,2022-03-21,Rural,Murder,No,True
2208,2022-03-21,Urban,Theft,No,True
2209,2022-03-21,Urban,Murder,No,True
2210,2022-03-21,Suburban,Speeding,No,False
2211,2022-03-21,Suburban,Theft,No,True
2212,2022-03-21,Urban,Speeding,No,False
2213,2022-03-21,Suburban,Murder,No,True
2214,2022-03-21,Rural,Murder,No,True
2215,2022-03-21,Suburban,Theft,No,True
2216,2022-03-21,Rural,Murder,No,True
2217,2022-03-21,Suburban,Murder,No,True
2218,2022-03-21,Urban,Murder,No,True
2219,2022-03-21,Rural,Speeding,No,False
2220,2022-03-21,Urban,Theft,No,True
2221,2022-03-21,Urban,Murder,No,True
2222,2022-03-21,Urban,Murder,No,True
2223,2022-03-21,Urban,Speeding,No,False
2224,2022-03-21,Suburban,Speeding,No,False
2225,2022-03-21,Suburban,Speeding,No,False
2226,2022-03-21,Urban,Speeding,No,False
2227,2022-03-21,Urban,Murder,No,True
2228,2022-03-21,Urban,Speeding,No,False
2229,2022-03-21,Suburban,Murder,No,True
2230,2022-03-21,Rural,Theft,No,True
2231,2022-03-21,Suburban,Murder,No,True
2232,2022-03-21,Urban,Theft,No,True
2233,2022-03-21,Suburban,Murder,No,True
2234,2022-03-21,Urban,Fraud,No,False
2235,2022-03-21,Suburban,Murder,No,True
2236,2022-03-21,Suburban,Speeding,No,False
2237,2022-03-21,Rural,Theft,No,True
2238,2022-03-21,Urban,Theft,No,True
2239,2022-03-21,Suburban,Theft,No,True
2240,2022-03-21,Suburban,Theft,No,True
2241,2022-03-21,Urban,Murder,No,True
2242,2022-03-21,Urban,Murder,No,True
2243,2022-03-21,Urban,Murder,No,True
2244,2022-03-21,Suburban,Theft,No,True
2245,2022-03-21,Suburban,Theft,No,True
2246,2022-03-21,Suburban,Murder,No,True
2247,2022-03-21,Suburban,Theft,No,True
2248,2022-03-21,Rural,Murder,No,True
2249,2022-03-21,Rural,Theft,No,True
2250,2022-03-21,Urban,Speeding,No,False
2251,2022-03-21,Suburban,Theft,No,True
2252,2022-03-21,Urban,Murder,No,True
2253,2022-03-21,Suburban,Theft,No,True
2254,2022-03-21,Urban,Blackmail,No,False
2255,2022-03-21,Rural,Car theft,No,False
2256,2022-03-21,Urban,Speeding,No,False
2257,2022-03-21,Urban,Murder,No,True
2258,2022-03-21,Suburban,Murder,No,True
2259,2022-03-21,Urban,Speeding,No,False
2260,2022-03-21,Suburban,Speeding,No,False
2261,2022-03-21,Urban,Theft,No,True
2262,2022-03-21,Urban,Theft,No,True
2263,2022-03-21,Urban,Speeding,No,False
2264,2022-03-21,Urban,Speeding,No,False
2265,2022-03-21,Urban,Murder,No,True
2266,2022-03-21,Urban,Car theft,No,False
2267,2022-03-21,Suburban,Theft,No,True
2268,2022-03-21,Rural,Theft,No,True
2269,2022-03-21,Suburban,Speeding,No,False
2270,2022-03-21,Rural,Murder,No,True
2271,2022-03-21,Urban,Theft,No,True
2272,2022-03-21,Urban,Murder,No,True
2273,2022-03-21,Rural,Speeding,No,False
2274,2022-03-21,Suburban,Speeding,No,False
2275,2022-03-21,Rural,Car theft,No,False
2276,2022-03-21,Urban,Theft,No,True
2277,2022-03-21,Urban,Theft,No,True
2278,2022-03-21,Rural,Theft,No,True
2279,2022-03-21,Urban,Speeding,No,False
2280,2022-03-21,Urban,Speeding,No,False
2281,2022-03-21,Suburban,Theft,No,True
2282,2022-03-21,Rural,Murder,No,True
2283,2022-03-21,Suburban,Speeding,No,False
2284,2022-03-21,Suburban,Murder,No,True
2285,2022-03-21,Rural,Speeding,No,False
2286,2022-03-21,Suburban,Theft,No,True
2287,2022-03-21,Rural,Murder,No,True
2288,2022-03-21,Suburban,Theft,No,True
2289,2022-03-21,Urban,Theft,No,True
2290,2022-03-21,Rural,Theft,No,True
2291,2022-03-21,Urban,Murder,No,True
2292,2022-03-21,Urban,Murder,No,True
2293,2022-03-21,Urban,Theft,No,True
2294,2022-03-21,Suburban,Speeding,No,False
2295,2022-03-21,Urban,Car theft,No,False
2296,2022-03-21,Rural,Speeding,No,False
2297,2022-03-21,Urban,Murder,No,True
2298,2022-03-21,Urban,Speeding,No,False
2299,2022-03-21,Urban,Theft,No,True
2300,2022-03-21,Urban,Murder,No,True
2301,2022-03-21,Suburban,Murder,No,True
2302,2022-03-21,Suburban,Speeding,No,False
2303,2022-03-21,Urban,Theft,No,True
2304,2022-03-21,Rural,Murder,No,True
2305,2022-03-21,Suburban,Murder,No,True
2306,2022-03-21,Urban,Murder,No,True
2307,2022-03-21,Suburban,Theft,No,True
2308,2022-03-21,Urban,Speeding,No,False
2309,2022-03-21,Urban,Theft,No,True
2310,2022-03-21,Rural,Speeding,No,False
2311,2022-03-21,Urban,Theft,No,True
2312,2022-03-21,Rural,Murder,No,True
2313,2022-03-21,Rural,Theft,No,True
2314,2022-03-21,Urban,Speeding,No,False
2315,2022-03-21,Urban,Speeding,No,False
2316,2022-03-21,Rural,Theft,No,True
2317,2022-03-21,Rural,Murder,No,True
2318,2022-03-21,Urban,Theft,No,True
2319,2022-03-21,Suburban,Speeding,No,False
2320,2022-03-21,Urban,Murder,No,True
2321,2022-03-21,Suburban,Murder,No,True
2322,2022-03-21,Urban,Murder,No,True
2323,2022-03-21,Urban,Murder,No,True
2324,2022-03-21,Rural,Murder,No,True
2325,2022-03-21,Urban,Theft,No,True
2326,2022-03-21,Rural,Speeding,No,False
2327,2022-03-21,Suburban,Fraud,No,False
2328,2022-03-21,Urban,Murder,No,True
2329,2022-03-21,Rural,Theft,No,True
2330,2022-03-21,Rural,Murder,No,False
2331,2022-03-21,Rural,Theft,No,True
2332,2022-03-21,Rural,Theft,No,True
2333,2022-03-21,Urban,Theft,No,True
2334,2022-03-21,Urban,Theft,No,True
2335,2022-03-21,Suburban,Murder,No,True
2336,2022-03-21,Suburban,Theft,No,True
2337,2022-03-21,Urban,Murder,No,True
2338,2022-03-21,Urban,Speeding,No,False
2339,2022-03-21,Urban,Speeding,No,False
2340,2022-03-21,Urban,Murder,No,True
2341,2022-03-21,Rural,Speeding,No,False
2342,2022-03-21,Urban,Speeding,No,False
2343,2022-03-21,Suburban,Speeding,No,False
2344,2022-03-21,Urban,Theft,No,True
2345,2022-03-21,Suburban,Murder,No,True
2346,2022-03-21,Urban,Theft,No,True
2347,2022-03-21,Urban,Murder,No,True
2348,2022-03-21,Urban,Car theft,No,False
2349,2022-03-21,Suburban,Theft,No,True
2350,2022-03-21,Urban,Murder,No,True
2351,2022-03-21,Rural,Speeding,No,False
2352,2022-03-21,Suburban,Murder,No,True
2353,2022-03-21,Rural,Speeding,No,False
2354,2022-03-21,Suburban,Car theft,No,False
2355,2022-03-21,Urban,Theft,No,True
2356,2022-03-21,Suburban,Speeding,No,False
2357,2022-03-21,Urban,Murder,No,True
2358,2022-03-21,Urban,Speeding,No,False
2359,2022-03-21,Urban,Speeding,No,False
2360,2022-03-21,Suburban,Murder,No,True
2361,2022-03-21,Urban,Theft,No,True
2362,2022-03-21,Urban,Speeding,No,False
2363,2022-03-21,Urban,Theft,No,True
2364,2022-03-21,Suburban,Speeding,No,False
2365,2022-03-21,Urban,Murder,No,True
2366,2022-03-21,Urban,Murder,No,True
2367,2022-03-21,Rural,Theft,No,True
2368,2022-03-21,Suburban,Murder,No,True
2369,2022-03-21,Suburban,Speeding,No,False
2370,2022-03-21,Urban,Murder,No,True
2371,2022-03-21,Suburban,Murder,No,True
2372,2022-03-21,Urban,Theft,No,True
2373,2022-03-21,Urban,Speeding,No,False
2374,2022-03-21,Urban,Murder,No,True
2375,2022-03-21,Rural,Car theft,No,False
2376,2022-03-21,Urban,Theft,No,True
2377,2022-03-21,Urban,Theft,No,True
2378,2022-03-21,Suburban,Murder,No,True
2379,2022-03-21,Urban,Murder,No,True
2380,2022-03-21,Rural,Theft,No,True
2381,2022-03-21,Urban,Murder,No,True
2382,2022-03-21,Suburban,Speeding,No,False
2383,2022-03-21,Urban,Blackmail,No,False
2384,2022-03-21,Urban,Speeding,No,False
2385,2022-03-21,Rural,Speeding,No,False
2386,2022-03-21,Rural,Speeding,No,False
2387,2022-03-21,Urban,Speeding,No,False
2388,2022-03-21,Suburban,Murder,No,True
2389,2022-03-21,Suburban,Murder,No,True
2390,2022-03-21,Urban,Speeding,No,False
2391,2022-03-21,Urban,Murder,No,True
2392,2022-03-21,Urban,Theft,No,True
2393,2022-03-21,Urban,Murder,No,True
2394,2022-03-21,Suburban,Murder,No,True
2395,2022-03-21,Rural,Speeding,No,False
2396,2022-03-21,Urban,Murder,No,True
2397,2022-03-21,Urban,Theft,No,True
2398,2022-03-21,Urban,Theft,No,True
2399,2022-03-21,Urban,Jaywalking,No,False
2400,2022-03-21,Suburban,Speeding,No,False
2401,2022-03-21,Urban,Theft,No,True
2402,2022-03-21,Rural,Theft,No,True
2403,2022-03-21,Suburban,Theft,No,True
2404,2022-03-21,Suburban,Murder,No,True
2405,2022-03-21,Suburban,Murder,No,True
2406,2022-03-21,Rural,Murder,No,True
2407,2022-03-21,Suburban,Speeding,No,False
2408,2022-03-21,Urban,Car theft,No,False
2409,2022-03-21,Urban,Speeding,No,False
2410,2022-03-21,Urban,Car theft,No,False
2411,2022-03-21,Urban,Murder,No,True
2412,2022-03-21,Urban,Speeding,No,False
2413,2022-03-21,Urban,Murder,No,True
2414,2022-03-21,Suburban,Theft,No,True
2415,2022-03-21,Urban,Car theft,No,False
2416,2022-03-21,Urban,Murder,No,True
2417,2022-03-21,Urban,Theft,No,True
2418,2022-03-21,Suburban,Theft,No,True
2419,2022-03-21,Urban,Murder,No,True
2420,2022-03-21,Rural,Murder,No,True
2421,2022-03-21,Urban,Car theft,No,False
